,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
3960,Sean Banan inuti Seanfrika,(2012),"
Comedy            ",2.7,"
Sean Banan is heading of to Africa, the world's coolest place. With him is the singing diva Kikki Danielsson Aka Kikki Dee, they are going to record a music video. Everything was supposed ...                See full summary »
","
    Director:
Jesper Andersson
|
    Stars:
Sean Banan,
Kikki Danielsson,
Dr. Alban,
Johannes Brost
","1,426",76.0,
6680, You vs. Wild,(2019),"
Adventure, Reality-TV            ",6.9,"
Bear is dropped into a remote European wilderness near an old mining town. Can you help him find his way back to civilization?","
    Director:
Ben Simms
|
    Star:
Bear Grylls
",78,,
5407,Monster Math Squad,(2012– ),"
Animation            ",5.8,"
Monster Math Squad stars MAX, LILY and GOO. The Squad love nothing better than to put their monster minds together and use their math skills to overcome any obstacle they face.","

    Stars:
Julie Sype,
Jenna Warren,
Cory Doran,
Annick Obonsawin
",34,30.0,
837,My Little Pony: Friendship Is Magic,(2010–2020),"
Animation, Adventure, Comedy            ",7.6,"
After learning that her friends, as well as herself, are the magical Elements of Harmony, studious unicorn Twilight Sparkle is sent by her mentor, Princess Celestia, to Ponyville to study the magic of friendship with help from her friends.","

    Stars:
Ashleigh Ball,
Tara Strong,
Tabitha St. Germain,
Andrea Libman
","19,523",22.0,
9468, The Lincoln Lawyer,,"
Crime, Drama, Mystery            ",,"
Add a Plot
","

    Stars:
Melvin Diggs,
Christopher Gorham,
Eugene Kim,
Ntare Guma Mbaho Mwine
",,,
9420, The Empress,(2022– ),"
Drama, History, Romance            ",,"
Add a Plot
","
    Directors:
Florian Cossen,
Katrin Gebbe
|
    Stars:
Devrim Lingnau,
Philip Froissant
",,,
3529,Loose Change 9/11: An American Coup,(2009 Video),"
Documentary, History, War            ",7.1,"
An exploration of the viewpoint that the September 11, 2001 attacks were planned by the United States government.","
    Director:
Dylan Avery
|
    Stars:
Osama bin Laden,
Johnelle Bryant,
George W. Bush,
Laura Bush
","3,517",99.0,
7204, Prank Encounters,(2019– ),"
Comedy, Horror, Reality-TV            ",7.2,"
A talent agent and party planner find themselves at a young girls birthday party with 'Stranger Things' star Gaten Matarazzo, trying to plan her special day while dealing with her father's terrifyingly high standards.","
    Director:
Anthony Gonzales
|
    Stars:
Gaten Matarazzo,
Eddie Perino,
Mary Gallagher,
Sven Holmberg
",104,,
5811,CCTV: Caught on Camera,(2014– ),"
Reality-TV            ",,"
The residents of Southampton's 19 council-owned tower blocks are monitored by CCTV 24 hours a day. It is the life on both sides of the lens, meeting both the tenants whose lives are under constant surveillance, and the CCTV operators.","
",,43.0,
6689, The Queen's Gambit,(2020),"
Drama            ",8.5,"
After training with Benny in New York, Beth heads to Paris for her rematch with Borgov. But a wild night sends her into a self-destructive spiral.","
    Director:
Scott Frank
|
    Stars:
Anya Taylor-Joy,
Thomas Brodie-Sangster,
Moses Ingram,
Harry Melling
","7,538",60.0,
8040, Age of Samurai: Battle for Japan,(2021– ),"
Documentary, Action, Adventure            ",7.4,"
Nobunaga angers warlords when he captures most of central Japan and ignites a fierce war with Takeda Shingen, a formidable daimyo.","
    Director:
Stephen Scott
|
    Stars:
Hiro Kanagawa,
Masayoshi Haneda,
Masami Kosaka,
Hayate Masao
",177,42.0,
80,Gilmore Girls,(2000–2007),"
Comedy, Drama            ",8.1,"
A dramedy centering around the relationship between a thirtysomething single mother and her teen daughter living in Stars Hollow, Connecticut.","

    Stars:
Lauren Graham,
Alexis Bledel,
Keiko Agena,
Scott Patterson
","106,650",44.0,
4151,Hibana,(2016),"
Drama            ",7.8,"
A young Manzai comedian in Tokyo has an electrifying encounter with a senior comedian who is a genius with unique comedy philosophy who drives his determination and inspires his creativity.","

    Stars:
Kento Hayashi,
Kazuki Namioka,
Masao Yoshii,
Nahana
",678,60.0,
5712,Khan: No. 1 Crime Hunter,(2018– ),"
Mystery            ",5.6,"
Inspector Khan is a witty, smart, and well-experienced crime hunter, who specializes in solving scams involving people who have chosen the criminal life as a solution to their problems.","

    Stars:
Rajesh Sharma,
Surbhi Sehgal,
Sonam Arora,
Pitobash
",47,43.0,
2500,Johan Falk: GSI - Gruppen för särskilda insatser,(2009),"
Action, Crime, Thriller            ",6.9,"
Policeman Johan Falk returns to Gothenburg and starts service at the successful special service GSI, but the relation between the unit and the criminals introduces him to a world he never thought existed.","
    Director:
Anders Nilsson
|
    Stars:
Jakob Eklund,
Joel Kinnaman,
Mikael Tornving,
Meliz Karlge
","3,720",118.0,
2390,This Film Is Not Yet Rated,(2006),"
Documentary            ",7.5,"
Kirby Dick's exposé about the American movie ratings board.","
    Director:
Kirby Dick
|
    Stars:
Kirby Dick,
Kimberly Peirce,
Darren Aronofsky,
Atom Egoyan
","27,671",98.0,$0.30M
8833, The Protector,(2018–2020),"
Action, Fantasy, Sci-Fi            ",7.2,"
Zeynep shows Hakan a vision of the future - but she hides a crucial detail. Vizier confronts Okhan and Faysal in her search for the truth about Harun.","
    Director:
Burcu Alptekin
|
    Stars:
Çagatay Ulusoy,
Okan Yalabik,
Hazar Ergüçlü,
Funda Eryigit
",163,,
2979,Strange Weather,(2016),"
Drama            ",6.0,"
in an effort to deal with the grief over the death of her son, a Georgia mother travels the back roads of the deep south to settle a score. A story of grief and forgiveness, of looking inward to find a way to move forward.","
    Director:
Katherine Dieckmann
|
    Stars:
Holly Hunter,
Carrie Coon,
Kim Coates,
Choppy Guillotte
","1,353",92.0,
3097,Imperial Dreams,(2014),"
Drama            ",6.7,"
A 21-year-old reformed gangster's devotion to his family and his future is put to the test when he is released from prison and returns to his old stomping grounds in Watts, Los Angeles.","
    Director:
Malik Vitthal
|
    Stars:
John Boyega,
Rotimi,
Glenn Plummer,
De'aundre Bonds
","4,260",87.0,
3665,Spriggan,(2022– ),"
Animation, Action, Adventure            ",,"
An ancient alien civilization's relics on Earth hold dangerous powers. The ARCAM corporation's Spriggan agents must keep them out of the wrong hands.","

    Stars:
Yôhei Azakami,
Kenji Hamada,
Mariya Ise,
Chiaki Kobayashi
",,,
8974, Big Mouth,(2017– ),"
Animation, Comedy, Romance            ",8.0,"
Wracked with guilt, Andrew tries to keep his urges in check. Matthew's mom ices him out of the church bake-off after reading his texts.","
    Director:
Bryan Francis
|
    Stars:
Nick Kroll,
John Mulaney,
Jessi Klein,
Jason Mantzoukas
",510,27.0,
9609, Formula 1: Drive to Survive,(2019– ),"
Documentary, Sport            ",6.9,"
With the news out that Carlos Sainz is moving to Ferrari in 2021, the relationship between him and his teammate is changing.","

    Stars:
Alexander Albon,
Valtteri Bottas,
Will Buxton,
Pierre Gasly
",562,37.0,
8444, Dirty Money,(2018– ),"
Documentary, Crime            ",8.0,"
As Jared Kushner rose from real estate heir to White House adviser, reporters and housing advocates uncovered disturbing patterns at his properties.","
    Directors:
Daniel DiMauro,
Morgan Pehme
|
    Stars:
Jared Kushner,
Aaron Carr,
Ritchie Torres,
David Kocieniewski
",411,65.0,
1781,Umi ga kikoeru,(1993 TV Movie),"
Animation, Drama, Romance            ",6.7,"
As a young man returns home after his first year away at college he recalls his senior year of high school and the iron-willed, big city girl that turned his world upside down.","
    Director:
Tomomi Mochizuki
|
    Stars:
Nobuo Tobita,
Toshihiko Seki,
Yoko Sakamoto,
Yuri Amano
","14,787",72.0,
2631,Anatomy of a Love Seen,(2014),"
Drama, Romance            ",4.7,"
Two young actresses fall in love with each other while filming a lesbian love scene, then break up months later, and then are forced to reunite in order to re-shoot the love scene for the movie's distribution.","
    Director:
Marina Rice Bader
|
    Stars:
Sharon Hinnendael,
Jill Evyn,
Constance Brenneman,
Marina Rice Bader
","2,487",80.0,
1032,Red Dot,(2021),"
Drama, Horror, Thriller            ",5.5,"
When Nadja becomes pregnant, they make an attempt to rekindle their relationship by traveling to the north of Sweden for a hiking trip but soon their romantic trip turns into a nightmare.","
    Director:
Alain Darborg
|
    Stars:
Nanna Blondell,
Johannes Kuhnke,
Anastasios Soulis,
Anna Azcárate
","11,555",86.0,
8345, The Chair,(2021– ),"
Comedy, Drama            ",,"
Add a Plot
","
    Director:
Daniel Gray Longino
|
    Stars:
Holland Taylor,
Sandra Oh,
David Morse,
Bob Balaban
",,,
6457,Untitled Hend Sabry Project,,"
Comedy, Drama            ",,"
Add a Plot
","

    Star:
Hend Sabry
",,,
46,Ozark,(2017– ),"
Crime, Drama, Thriller            ",8.4,"
A financial advisor drags his family from Chicago to the Missouri Ozarks, where he must launder money to appease a drug boss.","

    Stars:
Jason Bateman,
Laura Linney,
Sofia Hublitz,
Skylar Gaertner
","206,090",60.0,
2931,Labrador,(2011),"
Drama            ",5.7,"
On a desolate, windswept island, Stella and Oskar, a young couple, visit her father Nathan who lives a simple solitary life in the company of his Labrador dog. However, Stella and Nathan's relationship isn't exactly normal.","
    Director:
Frederikke Aspöck
|
    Stars:
Carsten Bjørnlund,
Stephanie Leon,
Jakob Eklund,
Pepsi
",231,73.0,
8552, Ghost in the Shell SAC_2045,(2020– ),"
Animation, Action, Crime            ",7.5,"
Kusanagi and the Ghost team are assaulting the home of one of the richest men in the American empire and end up battled to stay alive, much less fulfil their mission.","
    Directors:
Shinji Aramaki,
Kenji Kamiyama
|
    Stars:
Steve Blum,
Richard Epcar,
Melissa Fahn,
Crispin Freeman
",90,25.0,
3627,El otro hermano,(2017),"
Crime, Drama, Thriller            ",6.5,"
Cetarti, a public employee who has just been fired, travels from Buenos Aires to Lapachito, a lonely town in the Chaco province. He must take care of the corpses of his mother and brother ...                See full summary »
","
    Director:
Israel Adrián Caetano
|
    Stars:
Leonardo Sbaraglia,
Daniel Hendler,
Erasmo Olivera,
Déborah Vidret
","1,604",112.0,
7016, La Reina de Indias y el Conquistador,(2020– ),"
Drama, History            ",,"
When Pedro's trial starts, Catalina is unable to hide her burning anger in the courtroom. Azucena secretly visits Sol, who's in solitary confinement.","

    Stars:
Emmanuel Esparza,
Essined Aponte,
Manuel Navarro,
Álvaro Benet
",,,
2589,Olaf's Frozen Adventure,(2017),"
Animation, Short, Adventure            ",5.6,"
A Christmas-themed special featuring characters from Walt Disney Pictures' 53rd full-length animated motion picture, ""Frozen (2013)"".","
    Directors:
Kevin Deters,
Stevie Wermers
|
    Stars:
Josh Gad,
Idina Menzel,
Kristen Bell,
Jonathan Groff
","11,969",22.0,
4796,Netflix Acquires Seth Rogen,(2018),"
Short, Comedy            ",4.6,"
Seth Rogen belongs to Netflix, mind, body and soul. Why acquire a talented person's ideas when you can just acquire the talented person?","

    Stars:
Seth Rogen,
Lonny Ross,
Jun Shimizu
",134,6.0,
9217, Zero,(2021– ),"
Action, Comedy, Drama            ",8.0,"
Add a Plot
","
    Director:
Ivan Silvestrini
|
    Stars:
Giuseppe Dave Seke,
Haroun Fall,
Beatrice Grannò,
Dylan Magon
",20,24.0,
584,I Am Not Okay with This,(2020),"
Comedy, Drama, Fantasy            ",7.5,"
Sydney is a teenage girl navigating the trials and tribulations of high school while dealing with the complexities of her family, her budding sexuality, and mysterious superpowers just beginning to awaken deep within her.","

    Stars:
Sophia Lillis,
Wyatt Oleff,
Sofia Bryant,
Kathleen Rose Perkins
","47,433",30.0,
8876, The Witcher: Blood Origin,,"
Action, Adventure, Fantasy            ",,"
Add a Plot
","

    Stars:
Michelle Yeoh,
Laurence O'Fuarain,
Sophia Brown
",,,
2877,Maximum Conviction,(2012),"
Action, Thriller            ",4.8,"
When former black ops operative Cross (Seagal) and his partner Manning (Austin) are assigned to decommission an old prison, they must oversee the arrival of two mysterious female prisoners....                See full summary »
","
    Director:
Keoni Waxman
|
    Stars:
Steven Seagal,
Steve Austin,
Michael Paré,
Ian Robison
","6,627",98.0,
6463,Rahul Dua Special,(2021),"
Comedy            ",,"
Add a Plot
","

    Star:
Rahul Dua
",,,
3572,The Pact II,(2014),"
Horror, Mystery, Thriller            ",4.4,"
A woman who is plagued by nightmares involving a serial killer learns her dreams have a horrifying connection to the real world.","
    Directors:
Dallas Richard Hallam,
Patrick Horvath
|
    Stars:
Caity Lotz,
Camilla Luddington,
Patrick Fischler,
Scott Michael Foster
","3,416",96.0,
4769,Rooting for Roona,(2020),"
Documentary, Short, Drama            ",7.1,"
A little girl named Roona Begum is born in the North East of India with an unprecedented head size caused by a birth defect. This is the story of one family and how they raise a child against insurmountable odds.","
    Directors:
Pavitra Chalam,
Akshay Shankar
",338,40.0,
9738, Centaurworld,(2021– ),"
Animation, Adventure, Comedy            ",,"
Add a Plot
","

    Stars:
Parvesh Cheena,
Chris Diamantopoulos,
Megan Dong,
Kimiko Glenn
",,,
697,Algoissjiman,(2021– ),"
Drama, Romance            ",7.7,"
The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.","

    Stars:
So-hee Han,
Song Kang,
Han Eu-Ddeum,
Lee Ho-jung
",472,70.0,
6775, Spirit Riding Free,(2017–2019),"
Animation, Action, Adventure            ",8.1,"
When a huge storm sparks danger for a wild herd, Jim and Spirit ride off to the rescue, leaving a very pregnant Kate in Lucky's care.","
    Directors:
Josh Taback,
Andrew Tolbert
|
    Stars:
Amber Frank,
Robert Ben Garant,
Nolan North,
Tiya Sircar
",15,23.0,
5762,Heaven's Forest,,"
Animation, Action, Drama            ",,"
An Indo-futuristic world, with storyline and characters inspired by the Indian mythology of the Ramayana.","
",,,
6905, Brigada Costa del Sol,(2019),"
Action, Adventure, Drama            ",7.4,"
The squad goes on persecuting the Peña brothers. They get a dope from an unexpected source but they also drop into an unexpected trouble as a consequence.","
    Director:
Miguel Alcantud
|
    Stars:
Hugo Silva,
Álvaro Cervantes,
Miki Esparbé,
Jesús Castro
",19,,
7305, Rick and Morty,(2013– ),"
Animation, Adventure, Comedy            ",8.9,"
Morty discovers a race of intelligent space snakes after suffering a potentially lethal bite. Jerry attempts to prove that he isn't completely incompetent.","
    Directors:
Wesley Archer,
Jacob Hair
|
    Stars:
Justin Roiland,
Chris Parnell,
Spencer Grammer,
Sarah Chalke
","9,283",22.0,
5100,Le nozze di Laura,(2015 TV Movie),"
Drama            ",6.1,"
Add a Plot
","
    Director:
Pupi Avati
|
    Stars:
Marta Iagatti,
Valentino Agunu,
Lina Sastri,
Neri Marcorè
",57,92.0,
