,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
5756,Running Mates,(2011),"
Comedy            ",5.3,"
Two best friends run against each other for mayor of their home town.","
    Director:
Thomas Michael
|
    Stars:
DJ Qualls,
Graham Greene,
Henry Winkler,
Linda Kash
",108,90.0,
7833, Poketto monsutâ,(1997– ),"
Animation, Action, Adventure            ",8.4,"
Four years prior to the day he began his Pokémon journey, a six-year-old Ash rushes downstairs to show his mother a poster advertising Professor Oak's Pokémon camp. Seeing her son's ...                See full summary »
","

    Stars:
Sarah Natochenny,
Zeno Robinson,
James Carter Cathcart,
Cherami Leigh
",121,25.0,
2206,Skylanders Academy,(2016–2018),"
Animation, Action, Adventure            ",6.6,"
""Skylanders Academy"" follows the heroic adventures of Spyro, Eruptor, Stealth Elf, Jet-Vac and Pop Fizz as they travel the vast Skylands universe, protecting it from evil-doers.","

    Stars:
Justin Long,
Ashley Tisdale,
Jonathan Banks,
Chris Diamantopoulos
",636,25.0,
663,Dynasty Warriors,(2021),"
Action, Adventure, Fantasy            ",4.8,"
This movie is adapted from a video game of the same title. The story is set in the turbulent late Eastern Han Dynasty. Ambitious Dong Zhuo controls the court and the commonalty, and heroes from all over the country begin to rise.","
    Director:
Roy Hin Yeung Chow
|
    Stars:
Louis Koo,
Kai Wang,
Ray Lui,
Justin Cheung
","1,437",119.0,
5872,Beat Bugs: Happy Birthday to You!,(2017 TV Special),"
Animation, Short            ",,"
They say it's your birthday - and there's no one better than the Beat Bugs to serenade you with a festive Beatles tune.","
",,1.0,
3866,The 3rd Eye 2,(2019),"
Drama, Fantasy, Horror            ",5.5,"
Alia is now working and living at an orphanage, where she meets a girl who also possesses inner eyes like her.","
    Director:
Rocky Soraya
|
    Stars:
Jessica Mila,
Nabilah Ratna Ayu Azalia,
Sophia Latjuba,
Jeremy Thomas
",499,116.0,
9624, High-Rise Invasion,(2021– ),"
Animation, Action, Horror            ",6.9,"
Yuri meets again a Mask and a new friendship forms. She also find out a new and very important information about this realm.","

    Stars:
Haruka Shiraishi,
Shiki Aoki,
Yuichiro Umehara,
Clifford Chapin
",110,,
6263,"New York State Multicultural Creativity Summit - Tuesday, November 17, 2020",(2020 Video),"
Talk-Show            ",,"
Add a Plot
","

    Stars:
John Gibson,
Charles Rivkin,
Eric Gertler,
Brett King
",,181.0,
3915,Queer Eye: We're in Japan!,(2019),"
Reality-TV            ",8.2,"
The team of Queer Eye take their gorgeous, uplifting make-over skills to the Land of the Rising Sun.","

    Stars:
Bobby Berk,
Karamo Brown,
Tan France,
Antoni Porowski
","2,149",50.0,
4829,La bestia,(2022),"
Drama, Horror            ",,"
The tranquil lives of a family isolated from the rest of society are disturbed by a terrifying creature, testing the ties that bind them together.","
    Director:
David Casademunt
|
    Stars:
Inma Cuesta,
Roberto Álamo,
Alejandra Howard,
Asier Flores
",,,
2374,Suzumiya Haruhi no yûutsu,(2006–2009),"
Animation, Comedy, Fantasy            ",7.8,"
The crazy adventures of the SOS Brigade, led by the insane but charismatic Haruhi.","

    Stars:
Tomokazu Sugita,
Aya Hirano,
Minori Chihara,
Yûko Gotô
","7,848",24.0,
6381,Especial de Ano Todo com Clarice Falcão,(2017 TV Special),"
Comedy            ",6.5,"
Multitalented performer Clarice Falcão packs a year of ideas into one special with songs, skits and jokes dedicated to each month on the calendar.","

    Star:
Clarice Falcão
",14,,
2279,Betonrausch,(2020),"
Comedy, Drama            ",5.8,"
Charting the rise and fall of three corrupt real estate agents who accumulate absurd wealth in no time but fall into a vortex of fraud, greed and drugs.","
    Director:
Cüneyt Kaya
|
    Stars:
David Kross,
Frederick Lau,
Emily Goss,
Susan Angelo
","4,387",94.0,
3551,Huan tu,(2018),"
Drama, Mystery            ",6.2,"
A lonely construction worker from China goes missing at a Singapore land reclamation site, and a sleepless police investigator must put himself in the mind of the migrant to uncover the truth beneath all that sand.","
    Director:
Siew Hua Yeo
|
    Stars:
Peter Yu,
Xiaoyi Liu,
Yue Guo,
Jack Tan
","1,202",95.0,
4395,Kill Ratio,(2016),"
Action            ",4.1,"
An attack on the new President of a fledgling Eastern European democracy pits an American covert operative against the country's ruthless military leader determined to seize control of the government.","
    Director:
Paul Tanter
|
    Stars:
Tom Hopper,
Amy Huberman,
Nick Dunning,
Lacy Moore
",924,86.0,
5020,Hadi Insallah,(2014),"
Comedy            ",5.4,"
PuCCa is a broadcaster. When she applies for a new job, she meets a man.","
    Director:
Ali Taner Baltaci
|
    Stars:
Büsra Pekin,
Murat Boz,
Müjde Uzman,
Sinasi Yurtsever
","4,029",96.0,
2443,Shiny_Flakes: The Teenage Drug Lord,(2021),"
Documentary, Biography, Crime            ",7.5,"
Max S. reveals how he built a drug empire from his childhood bedroom in this story that inspired the series ""How to Sell Drugs Online (Fast).""","
    Directors:
Eva Müller,
Michael Schmitt
|
    Star:
Maximilian Schmidt
",132,96.0,
3183,Tony Robbins: I Am Not Your Guru,(2016),"
Documentary            ",6.7,"
TONY ROBBINS: I AM NOT YOUR GURU, a feature documentary film about internationally renowned life and business strategist Tony Robbins, is a revelatory cinéma vérité film that goes behind ...                See full summary »
","
    Director:
Joe Berlinger
|
    Stars:
Sage Bonnie Humphrey,
Steven Kronick,
Anthony Robbins,
Dawn Watson
","4,143",115.0,
7844, The Devil Next Door,(2019),"
Documentary, Crime, History            ",7.7,"
Is he a grandfather from Cleveland or the matzo Ivan the terrible. War crimes from ww2 still being sought and prosecuted all these years later.","
    Directors:
Yossi Bloch,
Daniel Sivan
|
    Stars:
John Demjanjuk,
Pat Buchanan,
Mark Demarino,
John Demjanjuk Jr.
",422,44.0,
5422,Thomas & Friends: Marvelous Machinery,(2020),"
Animation, Action, Adventure            ",6.0,"
Add a Plot
","
    Director:
Joey So
|
    Stars:
Laura Beaumont,
Jules de Jongh,
Teresa Gallagher,
Bob Golding
",9,45.0,
8159, Glitch Techs,(2020– ),"
Animation, Action, Adventure            ",8.8,"
Eager to level up her training skills before a karate tournament, Lexi convinces Miko to fire up a video game simulator to help her hone her moves.","
    Directors:
Jose Romar Escolastico,
Julius Mingi,
Arvin Ramos,
Richard Tan,
Jae Woo Kim,
Phil Allora
|
    Stars:
Ricardo Hurtado,
Monica Ray,
Scott Kreamer,
Dan Milano
",43,,
1361,Kingdom,(2012– ),"
Animation, Action, Drama            ",8.1,"
In ancient China, a young boy dreams of becoming the greatest general of the Qin Kingdom.","

    Stars:
Adam Fedyk,
Masakazu Morita,
Jun Fukuyama,
Akio Kato
",900,,
7536, La casa de las flores,(2018–2020),"
Comedy, Drama            ",6.5,"
Jenny and the Flock start taking over the de la Mora mansion. Paulina confides in Alejo and plots revenge against Diego. Elena realizes she's in love.","
    Director:
Yibran Asuad
|
    Stars:
Cecilia Suárez,
Aislinn Derbez,
Dario Yazbek Bernal,
Juan Pablo Medina
",124,,
1024,Final Score,(2018),"
Action, Drama, Thriller            ",5.8,"
After deadly terrorists abduct his niece at a soccer match, an ex-soldier with lethal fighting skills wages a one-man war to save her and prevent mass destruction.","
    Director:
Scott Mann
|
    Stars:
Martyn Ford,
Gordon Alexander,
Alexandra Dinu,
Peter Pedrero
","10,598",104.0,
7297, Power Rangers Beast Morphers,(2019–2020),"
Action, Adventure, Drama            ",8.8,"
The Power Rangers' skills are put to the test when Blaze uses evil tech to massively enhance his Robotron's destructive power.","
    Director:
Riccardo Pellizzeri
|
    Stars:
Rorrie D. Travis,
Jasmeet Baduwalia,
Jacqueline Scislowski,
Abraham Rodriguez
",33,,
5434,Brad Paisley's Comedy Rodeo,(2017 TV Special),"
Comedy            ",5.7,"
Country music star Brad Paisley hosts a night of music and laughs with comics Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana and Mike E. Winfield.","
    Director:
Jay Chapman
|
    Stars:
Brad Paisley,
Nate Bargatze,
John Heffron,
Reba McEntire
",143,63.0,
4695,Take My Brother Away,(2018– ),"
Drama            ",7.1,"
Impoverished teenage siblings struggle to live together, with one hoping to escape living in her ne'er-do-well brother's shadow.","

    Stars:
Joseph Zeng,
Qian Sun,
Xiao-Yu Lu,
Hu Yong Tao
",144,45.0,
9367, Gojira shingyura pointo,(2021– ),"
Animation, Action, Adventure            ",7.2,"
Ground forces under the command of Matsubara respond to Godzilla's attack on Tokyo. Now in London, Mei attempts to decipher Ashihara's research.","
    Directors:
Shûji Miyahara,
Noriyuki Nomata,
Takuma Suzuki
|
    Star:
Cristina Valenzuela
",53,,
6954, Transformers: War for Cybertron,(2020–2021),"
Animation, Action, Adventure            ",7.3,"
Mercenary Transformers come upon the Ark adrift in space. As unlikely allies arrive to rescue the imprisoned Autobots, Megatron reveals Project Nemesis.","
    Directors:
Takashi Kamei,
Kazuma Shimizu
|
    Stars:
Jason Marnocha,
Jake Foushee,
Linsay Rousseau,
Michael Schwalbe
",114,25.0,
6678, You vs. Wild,(2019),"
Adventure, Reality-TV            ",7.1,"
Explore the desert as you help Bear comb the unforgiving landscape to acquire the venom of a snake, a scorpion and a tarantula. Can you find all three?","
    Director:
Ben Simms
|
    Star:
Bear Grylls
",85,,
5639,Lynne Koplitz: Hormonal Beast,(2017 TV Special),"
Comedy            ",6.2,"
Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want.","
    Director:
Marcus Raboy
|
    Star:
Lynne Koplitz
",385,51.0,
539,Rango,(2011),"
Animation, Adventure, Comedy            ",7.2,"
Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.","
    Director:
Gore Verbinski
|
    Stars:
Johnny Depp,
Isla Fisher,
Timothy Olyphant,
Abigail Breslin
","245,778",107.0,$123.48M
4878,Baruca,,"
Action            ",,"
Centres on a psychiatric prison where a group of armed men aim to capture an incarcerated serial killer, but are met with resistance from the prison director.","

    Stars:
Alberto Ammann,
Luis Callejo,
Roman Rymar,
Daniel Albaladejo
",,,
7678, Black Lightning,(2017–2021),"
Action, Drama, Sci-Fi            ",7.3,"
Jefferson struggles with the effects on his family, leading to a decision that has tragic consequences; Anissa's identity is threatened; Odell takes an important step toward winning over Jennifer.","
    Director:
Robert Townsend
|
    Stars:
Cress Williams,
China Anne McClain,
Nafessa Williams,
Christine Adams
",342,42.0,
1430,Gantz: O,(2016),"
Animation, Action, Drama            ",7.1,"
After being brutally murdered in a subway station, a teen boy awakens to find himself resurrected by a strange computer named Gantz, and forced to fight a large force of invading aliens in Osaka.","
    Directors:
Yasushi Kawamura,
Kei'ichi Sato
|
    Stars:
Daisuke Ono,
Mao Ichimichi,
Tomohiro Kaku,
Saori Hayami
","13,531",95.0,
6259,Cut from a Different Cloth,(2017),"
Documentary            ",6.3,"
Actor Idris Elba teams up with Superdry founders, Julian Dunkerton and James Holder, to launch a new fashion line.","
    Director:
Richard Terry
|
    Stars:
Julian Dunkerton,
Idris Elba,
James Holder
",111,54.0,
5492,Web Junkie,(2013),"
Documentary, Biography, Drama            ",6.4,"
This uniquely telling film takes an entertaining and unsettling look into Chinese rehabilitation centers treating internet addiction, which the Chinese government has classified as a serious clinical disorder.","
    Directors:
Hilla Medalia,
Shosh Shlam
|
    Star:
Ran Tao
",614,74.0,
2180,La dictadura perfecta,(2014),"
Comedy, Drama            ",7.2,"
TV MX, the most powerful Mexican Television Corporation, discloses a scandalous story involving Governor Carmelo Vargas in serious crimes and illicit business. Worried about his political ...                See full summary »
","
    Director:
Luis Estrada
|
    Stars:
Damián Alcázar,
Alfonso Herrera,
Joaquín Cosio,
Osvaldo Benavides
","4,902",143.0,
8698, Baki,(2018–2020),"
Animation, Action, Drama            ",7.0,"
Mohammed Alai Jr. seeks the strongest underground fighters in Japan and challenges them to fight.","
    Director:
Toshiki Hirano
|
    Stars:
Troy Baker,
Ogie Banks,
Kyle McCarley,
James Mathis III
",62,24.0,
3857,Dreamland,(II) (2016),"
Comedy, Drama, Music            ",5.7,"
Part-time pianist Monty Fagan begins a May-December romance that upends his home life.","
    Director:
Robert Schwartzman
|
    Stars:
Johnny Simmons,
Frankie Shaw,
Beverly D'Angelo,
Ginko
",549,84.0,
7219, 7Seeds,(2019–2020),"
Animation, Action, Adventure            ",7.7,"
Ryo orders Hana to join him in searching for a water source underground, putting her in a vulnerable position. In the caves, Ango recalls Shigeru.","

    Stars:
Amber Lee Connors,
Justin Doran,
Patricia Duran,
Jun Fukuyama
",39,26.0,
5964,The 50th Law,,"
Biography            ",,"
Follows 50 Cent's rise as both a young urban hustler and as an up-and-coming musician with lessons and anecdotes from historical figures.","
",,,
1237,Shutter,(II) (2004),"
Horror, Mystery, Thriller            ",7.1,"
A young photographer and his girlfriend discover mysterious shadows in their photographs after a tragic accident. They soon learn that you can not escape your past.","
    Directors:
Banjong Pisanthanakun,
Parkpoom Wongpoom
|
    Stars:
Ananda Everingham,
Natthaweeranuch Thongmee,
Achita Sikamana,
Unnop Chanpaibool
","42,532",97.0,
6151,The Queen,(2022– ),"
Drama            ",,"
This is the story of New Year's Eve and a retired tailor and drag queen, who left Poland to pursue his career in Paris. Contrary to the promise made years ago, he decides to return to his ...                See full summary »
","
",,,
5223,The Love Section,(2013),"
Comedy, Drama, Romance            ",5.9,"
Ali (Lawrence Adisa), is a struggling real estate agent and ladies man who has never desired to commit to anyone or anything.","
    Director:
Ronnie Warner
|
    Stars:
Mekhi Phifer,
Lawrence B. Adisa,
Brian Hooks,
Davetta Sherwood
",314,100.0,
2098,Dealin' with Idiots,(2013),"
Comedy            ",5.4,"
After experiencing the insanity of the adults connected to his son's baseball team, a comedian researches for a comedy movie about them.","
    Director:
Jeff Garlin
|
    Stars:
Jeff Garlin,
Steve Agee,
Gina Gershon,
Jami Gertz
","1,306",88.0,$0.02M
2003,Te3n,(2016),"
Drama, Mystery, Thriller            ",7.3,"
A grandfather, a priest, and a police officer investigate the case of a kidnapped child.","
    Director:
Ribhu Dasgupta
|
    Stars:
Amitabh Bachchan,
Nawazuddin Siddiqui,
Vidya Balan,
Mukesh Chhabra
","12,303",136.0,$0.26M
288,Emily in Paris,(2020– ),"
Comedy, Drama, Romance            ",7.0,"
A young American woman from the Midwest is hired by a marketing firm in Paris to provide them with an American perspective on things.","

    Stars:
Lily Collins,
Philippine Leroy-Beaulieu,
Ashley Park,
Lucas Bravo
","55,757",30.0,
